xin xue guan	心血管	0.710
xin xue guan ji bing	心血管疾病	0.680
xin xue lai chao	心血来潮	0.670
xin ya	新芽	0.690
xin ya	新雅	0.690
xin yan	心眼	0.690
xin yan da	心眼大	0.710
xin yan duo	心眼多	0.710
xin yan hao	心眼好	0.710
xin yan xiao	心眼小	0.710
xin yang	信仰	0.690
xin yang	信阳	0.680
xin yang shi	信阳市	0.700
xin yang zhe	信仰者	0.710
xin ye	新野	0.690
xin ye duan	心叶椴	0.700
xin ye xian	新野县	0.700
xin yi	信宜	0.690
xin yi	信意	0.690
xin yi	心意	0.690
xin yi	心疑	0.690
xin yi	新意	0.690
xin yi	新沂	0.690
xin yi	信义	0.680
xin yi	心仪	0.680
xin yi	新异	0.680
xin yi dai	新一代	0.710
xin yi la ma	新艺拉玛	0.670
xin yi qu	信义区	0.700
xin yi shi	信宜市	0.710
xin yi shi	新沂市	0.710
xin yi wei zhen	信以为真	0.670
xin yi xiang	信义乡	0.700
xin yi zhou shi	新义州市	0.670
xin yi zong he ti	新艺综合体	0.670
xin yin	心音	0.690
xin ying	心硬	0.690
xin ying	新颖	0.680
xin ying er	心影儿	0.700
xin ying ge lan	新英格兰	0.670
xin yong	信用	0.690
xin yong deng ji	信用等级	0.670
xin yong e	信用额	0.700
xin yong feng xian	信用风险	0.670
xin yong guan cha	信用观察	0.670
xin yong ka	信用卡	0.710
xin yong ping deng	信用评等	0.670
xin yong ping ji	信用评级	0.670
xin yong she	信用社	0.710
xin yong wei ji	信用危机	0.670
xin yong zheng	信用证	0.700
xin yong zheng quan	信用证券	0.670
xin you	辛酉	0.690
xin you yu ji	心有余悸	0.670
xin yu	新余	0.690
xin yu	信誉	0.680
xin yu li chu	心余力绌	0.670
xin yu shi	新余市	0.710
xin yuan	新源	0.690
xin yuan	心愿	0.680
xin yuan	新园	0.680
xin yuan dan	心愿单	0.700
xin yuan shi	新元史	0.710
xin yuan xian	新源县	0.700
xin yuan xiang	新园乡	0.700
xin yuan yi ma	心猿意马	0.670
xin yue	新月	0.690
xin yue	新约	0.680
xin yue cheng fu	心悦诚服	0.670
xin yue quan shu	新约全书	0.670
xin za yin	心杂音	0.700
xin zang	心脏	0.680
xin zang bing	心脏病	0.700
xin zang bing fa zuo	心脏病发作	0.670
xin zang da qiao shou shu	心脏搭桥手术	0.670
xin zang ji huan	心脏疾患	0.670
xin zang shou suo ya	心脏收缩压	0.670
xin zang shu zhang ya	心脏舒张压	0.670
xin zang za yin	心脏杂音	0.670
xin zang zhou ting	心脏骤停	0.670
xin zao	新造	0.690
xin zao bi	信噪比	0.710
xin ze xi	新泽西	0.700
xin zeng	新增	0.690
xin zha	信札	0.690
xin zhai	心窄	0.690
xin zhan	心战	0.680
xin zhao	心照	0.690
xin zhao bu xuan	心照不宣	0.680
xin zhe	心折	0.680
xin zheng	新政	0.690
xin zheng	新正	0.690
xin zheng	新郑	0.680
xin zheng shi	新郑市	0.700
xin zhi	心志	0.690
xin zhi	心智	0.690
xin zhi	新知	0.690
xin zhi	信纸	0.680
xin zhi du ming	心知肚明	0.680
xin zhi kou kuai	心直口快	0.680
xin zhi min hua	新殖民化	0.680
xin zhi min zhu yi	新殖民主义	0.670
xin zhi tu	心智图	0.700
xin zhi zui kuai	心直嘴快	0.680
xin zhong	心中	0.690
xin zhong	心重	0.690
xin zhong	信众	0.680
xin zhong wu shu	心中无数	0.670
xin zhong you gui	心中有鬼	0.680
xin zhong you shu	心中有数	0.670
xin zhou	信州	0.690
xin zhou	忻州	0.690
xin zhou	新洲	0.690
xin zhou	心轴	0.680
xin zhou qu	信州区	0.700
xin zhou qu	新洲区	0.700
xin zhou shi	忻州市	0.710
xin zhu	新竹	0.690
xin zhu shi	新竹市	0.710
xin zhu xian	新竹县	0.700
xin zhuang	新庄	0.680
xin zhuang shi	新庄市	0.700
xin zhuang zhen	莘庄镇	0.700
xin zhuo kou ben	心拙口夯	0.680
xin zhuo kou ben	心拙口笨	0.680
xin zi	信子	0.690
xin zi	芯子	0.690
xin zi	薪资	0.680
xin zi ti	新字体	0.700
xin zui	心醉	0.690
xin zui shen mi	心醉神迷	0.680
xin zuo	新作	0.690
xing	侀	0.630
xing	刑	0.630
xing	型	0.630
xing	姓	0.630
xing	婞	0.630
xing	嬹	0.630
xing	形	0.630
xing	性	0.630
xing	悻	0.630
xing	惺	0.630
xing	擤	0.630
xing	星	0.630
xing	曐	0.630
xing	杏	0.630
xing	涬	0.630
xing	煋	0.630
xing	猩	0.630
xing	皨	0.630
xing	省	0.630
xing	硎	0.630
xing	腥	0.630
xing	臖	0.630
xing	荇	0.630
xing	莕	0.630
xing	蛵	0.630
xing	行	0.630
xing	邢	0.630
xing	醒	0.630
xing	兴	0.620
xing	幸	0.620
xing	荥	0.620
xing	钘	0.620
xing	铏	0.620
xing	陉	0.620
xing	饧	0.620
xing	骍	0.620
xing ai	性爱	0.680
xing an	刑案	0.690
xing an	兴安	0.680
xing an meng	兴安盟	0.700
xing an qu	兴安区	0.700
xing an shi	性暗示	0.710
xing an xian	兴安县	0.700
xing an yun he	兴安运河	0.670
xing ba ke	星巴克	0.710
xing ban	型板	0.690
xing ban	性伴	0.690
xing ban	行板	0.690
xing ban	兴办	0.680
xing ban lv	性伴侣	0.700
xing bao gu	杏鲍菇	0.700
xing bi ti	擤鼻涕	0.710
xing bian	形变	0.680
xing bian tai	性变态	0.700
xing biao	星表	0.690
xing bie	型别	0.680
xing bie	性别	0.680
xing bie bi	性别比	0.700
xing bie jue se	性别角色	0.670
xing bie qi shi	性别歧视	0.670
xing bie ren tong zhang ai	性别认同障碍	0.670
xing bin	兴宾	0.680
xing bin qu	兴宾区	0.700
xing bing	性病	0.690
xing bing	兴兵	0.680
xing bing le	星冰乐	0.700
xing bo guan	行波管	0.710
xing bu	刑部	0.690
xing bu cong jing	行不从径	0.670
xing bu gu yan	行不顾言	0.670
xing bu tong	行不通	0.710
xing bu you jing	行不由径	0.670
xing cai	型材	0.690
xing cai	荇菜	0.690
xing can	形参	0.680
xing cao	行草	0.690
xing cha	省察	0.690
xing chan ye	性产业	0.700
xing chang	刑场	0.680
xing che	行车	0.680
xing che ji lu yi	行车记录仪	0.670
xing chen	星辰	0.690
xing cheng	形成	0.690
xing cheng	行程	0.690
xing cheng	兴城	0.680
xing cheng ceng	形成层	0.700
xing cheng dan	行程单	0.700
xing cheng shi	兴城市	0.700
xing cheng shu	性成熟	0.710
xing chi	星驰	0.680
xing chong	刑舂	0.690
xing chong chong	兴冲冲	0.700
xing chong dong	性冲动	0.700
xing chou	腥臭	0.690
xing chuan	行船	0.690
xing chuan bo	性传播	0.700
xing ci	行刺	0.690
xing cun	幸存	0.680
xing cun zhe	幸存者	0.700
xing dan ying zhi	形单影只	0.670
xing dao	行道	0.690
xing dao	星岛	0.680
xing dao ri bao	星岛日报	0.670
xing dao shu	行道树	0.700
xing de tong	行得通	0.710
xing deng	星等	0.690
xing di	性地	0.690
xing dong	行动	0.680
xing dong bu bian	行动不便	0.670
xing dong dian hua	行动电话	0.670
xing dong dian yuan	行动电源	0.670
xing dong fang an	行动方案	0.670
xing dong gang ling	行动纲领	0.670
xing dong ji hua	行动计划	0.670
xing dong ju	行动剧	0.700
xing dong yi shu	行动艺术	0.670
xing dong yi shu jia	行动艺术家	0.670
xing dong zhi	行动值	0.700
xing dong zhu yi	行动主义	0.670
xing dong zhuang zhi	行动装置	0.670
xing dong zi you	行动自由	0.670
xing dou	星斗	0.690
xing du ku shi	兴都库什	0.670
xing duan xun	性短讯	0.700
xing e lun	性恶论	0.700
xing er	幸而	0.690
xing er dai	星二代	0.710
xing er shang xue	形而上学	0.670
xing fa	刑法	0.690
xing fa	刑罚	0.680
xing fang	刑房	0.690
xing fang	行房	0.690
xing fen	兴奋	0.680
xing fen gao chao	兴奋高潮	0.670
xing fen ji	兴奋剂	0.700
xing feng xue yu	腥风血雨	0.670
xing feng zuo lang	兴风作浪	0.670
xing fu	幸福	0.690
xing fu	形符	0.690
xing fu	性福	0.690
xing fu wu	性服务	0.700
xing fu wu chan ye	性服务产业	0.670
xing fu xue	幸福学	0.700
xing gan	性感	0.690
xing gao cai lie	兴高彩烈	0.670
xing gao cai lie	兴高采烈	0.670
xing gao chao	性高潮	0.710
xing ge	性格	0.690
xing ge bu he	性格不合	0.680
xing gong	行宫	0.680
xing gong zuo	性工作	0.710
xing gong zuo zhe	性工作者	0.680
xing gou	性媾	0.690
xing guan	星官	0.690
xing guan xi	性关系	0.700
xing guang	星光	0.690
xing guo	兴国	0.680
xing guo xian	兴国县	0.700
xing hai	形骸	0.690
xing hai	兴海	0.680
xing hai xian	兴海县	0.700
xing hai zheng ba	星海争霸	0.670
xing han	星汉	0.680
xing hao	幸好	0.690
xing hao	行好	0.690
xing hao	型号	0.680
xing hao	星号	0.680
xing he	形核	0.690
xing he	兴和	0.680
xing he xian	兴和县	0.700
xing hong	猩红	0.680
xing hong re	猩红热	0.700
xing hong se	猩红色	0.700
xing hua	猩化	0.690
xing hua	兴化	0.680
xing hua cun	杏花村	0.710
xing hua ling	杏花岭	0.700
xing hua ling qu	杏花岭区	0.670
xing hua shi	兴化市	0.700
xing huan xiang	性幻想	0.710
xing hui	兴会	0.680
xing hui	幸会	0.680
xing hui	行会	0.680
xing hui	行贿	0.680
xing hui lu	性贿赂	0.700
xing hun	形婚	0.690
xing huo	星火	0.690
xing huo	醒豁	0.690
xing huo ban	性伙伴	0.710
xing ji	性急	0.690
xing ji	形迹	0.680
xing ji	星级	0.680
xing ji	星际	0.680
xing ji	行迹	0.680
xing ji bing	性疾病	0.710
xing ji da zhan	星际大战	0.670
xing ji lv xing	星际旅行	0.670
xing ji su	性激素	0.710
xing ji zheng ba	星际争霸	0.670
xing jia	星家	0.690
xing jia bi	性价比	0.700
xing jian	兴建	0.680
xing jian kang	性健康	0.710
xing jiang	行将	0.680
xing jiang hai shi xing wang	姓蒋还是姓汪	0.670
xing jiang jie shu	行将结束	0.670
xing jiang jiu mu	行将就木	0.670
xing jiao	性交	0.690
xing jiao	行脚	0.680
xing jiao gao chao	性交高潮	0.680
xing jiao yi	性交易	0.710
xing jiao yu	性教育	0.710
xing jie chu	性接触	0.700
xing jin	兴尽	0.680
xing jin	幸进	0.680
xing jin	行进	0.680
xing jin dang	行进挡	0.700
xing jin ji	性禁忌	0.710
xing jing	刑警	0.690
xing jing	行径	0.680
xing jing	行经	0.680
xing jiu	醒酒	0.690
xing jiu ling	行酒令	0.710
xing ju	刑具	0.690
xing ju	刑拘	0.690
xing ju	行拘	0.690
xing jun	行军	0.680
xing jun chuang	行军床	0.700
xing jun li	行军礼	0.700
xing kai ci pang pi	兴凯刺鳑鲏	0.670
xing ke	行客	0.690
xing kong	星空	0.690
xing kuai gan	性快感	0.710
xing kui	幸亏	0.680
xing lai	醒来	0.680
xing le	性乐	0.680
xing lei qi	性蕾期	0.710
xing leng dan	性冷淡	0.710
xing leng gan	性冷感	0.710
xing li	行李	0.690
xing li	星历	0.680
xing li	行礼	0.680
xing li ban yun gong	行李搬运工	0.670
xing li chu bi	兴利除弊	0.670
xing li chuan song dai	行李传送带	0.670
xing li dai	行李袋	0.710
xing li fang	行李房	0.710
xing li jia	行李架	0.710
xing li piao	行李票	0.710
xing li ru yi	行礼如仪	0.670
xing li xiang	行李箱	0.710
xing li yuan	行李员	0.700
xing lin	杏林	0.690
xing lin qu	杏林区	0.700
xing ling	行令	0.690
xing liu dian ji	星流电击	0.670
xing liu ting ji	星流霆击	0.670
xing long	兴隆	0.680
xing long tai	兴隆台	0.700
xing long tai qu	兴隆台区	0.670
xing long xian	兴隆县	0.700
xing lu	刑戮	0.690
xing lu	行路	0.690
xing lu	型录	0.680
xing luo qi bu	星罗棋布	0.670
xing lv	刑律	0.690
xing lv	行旅	0.690
xing ma	星马	0.680
xing ma tai	星马泰	0.700
xing man	刑满	0.680
xing man zu	性满足	0.700
xing mao	形貌	0.690
xing mian	幸免	0.680
xing mian	醒面	0.680
xing mian	饧面	0.680
xing mie ji jue	兴灭继绝	0.670
xing ming	刑名	0.690
xing ming	姓名	0.690
xing ming	性命	0.690
xing ming	星名	0.690
xing ming jia	星命家	0.710
xing ming you guan	性命攸关	0.670
xing ming zhi xue	刑名之学	0.670
xing mu	醒目	0.690
xing nan	型男	0.690
xing nang	行囊	0.690
xing neng	性能	0.690
xing ning	兴宁	0.680
xing ning qu	兴宁区	0.700
xing ning shi	兴宁市	0.700
xing nve dai	性虐待	0.710
xing pan	星盘	0.680
xing pang	形旁	0.690
xing pi	性癖	0.690
xing pian	行骗	0.680
xing pian hao	性偏好	0.710
xing ping	兴平	0.680
xing ping shi	兴平市	0.700
xing qi	刑期	0.690
xing qi	性器	0.690
xing qi	星期	0.690
xing qi	行乞	0.690
xing qi	行期	0.690
xing qi	兴起	0.680
xing qi er	星期二	0.710
xing qi guan	性器官	0.710
xing qi ji	星期几	0.700
xing qi liu	星期六	0.710
xing qi qi	性器期	0.710
xing qi ri	星期日	0.710
xing qi san	星期三	0.710
xing qi si	星期四	0.710
xing qi tian	星期天	0.710
xing qi wu	星期五	0.710
xing qi yi	星期一	0.710
xing qie	行窃	0.680
xing qie	行箧	0.680
xing qin	性侵	0.690
xing qin	省亲	0.680
xing qin fan	性侵犯	0.710
xing qin hai	性侵害	0.710
xing qing	性情	0.690
xing qing	兴庆	0.680
xing qing qu	兴庆区	0.700
xing qiu	刑求	0.690
xing qiu	星球	0.690
xing qiu da zhan	星球大战	0.670
xing qu	兴趣	0.680
xing qu xiang	性取向	0.710
xing quan	行权	0.680
xing qun	星群	0.690
xing ran	悻然	0.690
xing ren	刑人	0.690
xing ren	杏仁	0.690
xing ren	行人	0.690
xing ren	兴仁	0.680
xing ren dou fu	杏仁豆腐	0.680
xing ren guo	杏仁果	0.710
xing ren he	杏仁核	0.710
xing ren jing	行人径	0.700
xing ren shi	兴仁市	0.700
xing ren ti	杏仁体	0.700
xing rong	形容	0.690
xing rong	兴荣	0.680
xing rong ci	形容词	0.700
xing rong ci	形容辞	0.700
xing rong ci duan yu	形容词短语	0.670
xing ru	刑辱	0.690
xing sao rao	性骚扰	0.700
xing se	形色	0.690
xing se cong cong	行色匆匆	0.680
xing shan	性善	0.690
xing shan	行善	0.690
xing shan	兴山	0.680
xing shan qu	兴山区	0.700
xing shan xian	兴山县	0.700
xing shang	形上	0.690
xing shen	幸甚	0.690
xing shen	形神	0.690
xing shen zhi zai	幸甚至哉	0.680
xing sheng	行省	0.690
xing sheng	兴盛	0.680
xing sheng	形声	0.680
xing sheng	形胜	0.680
xing sheng huo	性生活	0.710
xing sheng zi	形声字	0.700
xing shi	刑事	0.690
xing shi	型式	0.690
xing shi	姓氏	0.690
xing shi	幸事	0.690
xing shi	形式	0.690
xing shi	性事	0.690
xing shi	省事	0.690
xing shi	行事	0.690
xing shi	行使	0.690
xing shi	兴师	0.680
xing shi	形势	0.680
xing shi	省视	0.680
xing shi	行驶	0.680
xing shi dong zhong	兴师动众	0.670
xing shi fa piao	形式发票	0.670
xing shi fa ting	刑事法庭	0.680
xing shi fa yuan	刑事法院	0.680
xing shi fan	刑事犯	0.710
xing shi fan zui	刑事犯罪	0.680
xing shi heng yan	醒世恒言	0.670
xing shi hua	形式化	0.710
xing shi jing cha	刑事警察	0.680
xing shi jing cha ju	刑事警察局	0.680
xing shi ju	刑事局	0.710
xing shi ju liu	刑事拘留	0.680
xing shi li	行事历	0.700
xing shi shen pan ting	刑事审判庭	0.670
xing shi su song fa	刑事诉讼法	0.670
xing shi wen zui	兴师问罪	0.670
xing shi yan jun	形势严峻	0.670
xing shi zheng	行驶证	0.700
xing shi zhi quan	行使职权	0.670
xing shi zhu yi	形式主义	0.670
xing shi zou rou	行尸走肉	0.670
xing shu	行署	0.690
xing shu	星术	0.680
xing shu	杏树	0.680
xing shu	行书	0.680
xing shuai	兴衰	0.680
xing si	形似	0.690
xing song	惺忪	0.690
xing song	惺松	0.680
xing su fa	刑诉法	0.700
xing tai	型态	0.680
xing tai	形态	0.680
xing tai	邢台	0.680
xing tai fa sheng su	形态发生素	0.670
xing tai shi	邢台市	0.700
xing tai xue	形态学	0.700
xing tang	刑堂	0.690
xing tang	行唐	0.690
xing tang xian	行唐县	0.700
xing ti	兴替	0.680
xing ti	形体	0.680
xing ti	星体	0.680
xing ti	行体	0.680
xing tian	刑天	0.690
xing tiao qi	星条旗	0.700
xing ting	刑庭	0.690
xing tong	形同	0.690
xing tong mo lu	形同陌路	0.680
xing tong xu she	形同虚设	0.670
xing tong yi xing zhang ai	性同一性障碍	0.670
xing tou	兴头	0.680
xing tou	行头	0.680
xing tou zhuo mu niao	星头啄木鸟	0.670
xing tu	星图	0.680
xing tuan	星团	0.680
xing wan wu	性玩物	0.710
xing wang	兴亡	0.680
xing wang	兴旺	0.680
xing wang	刑网	0.680
xing wang fa da	兴旺发达	0.670
xing wei	兴味	0.680
xing wei	行为	0.680
xing wei shu ju	行为数据	0.670
xing wei yi shu	行为艺术	0.670
xing wei yi shu jia	行为艺术家	0.670
xing wei zhu yi	行为主义	0.670
xing wei zhun ze	行为准则	0.670
xing wen	行文	0.690
xing wen	兴文	0.680
xing wen xian	兴文县	0.700
xing wu	省悟	0.690
xing wu	醒悟	0.690
xing wu lian	性物恋	0.700
xing xi	幸喜	0.690
xing xi	星系	0.690
xing xi bao	性细胞	0.700
xing xi pan	星系盘	0.700
xing xia zhang yi	行侠仗义	0.670
xing xian	性腺	0.690
xing xian	兴县	0.680
xing xiang	形像	0.690
xing xiang	形象	0.690
xing xiang	性向	0.690
xing xiang	星相	0.690
xing xiang	星象	0.690
xing xiang da shi	形象大使	0.680
xing xiang dai yan ren	形象代言人	0.680
xing xiang e yao	星象恶曜	0.670
xing xiang jia	星相家	0.710
xing xiang shi	星相师	0.700
xing xiang shi zu	星相十足	0.680
xing xiang shu	星相术	0.700
xing xiang tu	星相图	0.700
xing xiang tu	星象图	0.700
xing xiang xue	星相学	0.700
xing xiang yi shu	形象艺术	0.670
xing xiao	行销	0.680
xing xiao su qiu	行销诉求	0.670
xing xiao zhang	行销长	0.700
xing xing	性行	0.690
xing xing	悻悻	0.690
xing xing	惺惺	0.690
xing xing	星星	0.690
xing xing	猩猩	0.690
xing xing	行刑	0.690
xing xing	行星	0.690
xing xing dui	行刑队	0.700
xing xing ji	行星际	0.700
xing xing se se	形形色色	0.680
xing xing wang	星型网	0.700
xing xing wei	性行为	0.700
xing xing xi xing xing	惺惺惜惺惺	0.680
xing xing xiang xi	惺惺相惜	0.680
xing xing zhi huo	星星之火	0.680
xing xing zuo tai	惺惺作态	0.670
xing xiong	行凶	0.680
xing xiong zhe	行凶者	0.700
xing xiu	星宿	0.690
xing xiu hai	星宿海	0.710
xing xu	兴许	0.680
xing xue	兴学	0.680
xing xue	性学	0.680
xing xun	刑讯	0.680
xing ya	星鸦	0.680
xing yan	杏眼	0.690
xing yang	荥阳	0.680
xing yang shi	荥阳市	0.700
xing yao	星曜	0.690
xing yao zuo guai	兴妖作怪	0.670
xing ye	星夜	0.690
xing ye	兴业	0.680
xing ye xian	兴业县	0.700
xing ye yin hang	兴业银行	0.670
xing yi	兴义	0.680
xing yi	形译	0.680
xing yi	行医	0.680
xing yi dou zhuan	星移斗转	0.670
xing yi quan	形意拳	0.710
xing yi shi	兴义市	0.700
xing yin	行淫	0.690
xing yin	性瘾	0.680
xing ying bu li	形影不离	0.670
xing ying xiang diao	形影相吊	0.670
xing ying xiang sui	形影相随	0.670
xing you yu li	行有余力	0.670
xing yu	性欲	0.680
xing yu gao chao	性欲高潮	0.670
xing yu se	形于色	0.700
xing yue	星月	0.690
xing yun	幸运	0.680
xing yun	星云	0.680
xing yun biao	星云表	0.700
xing yun bing gan	幸运饼干	0.670
xing yun chou jiang	幸运抽奖	0.670
xing yun er	幸运儿	0.700
xing yun liu shui	行云流水	0.670
xing yun qu qi	幸运曲奇	0.670
xing yun xin	幸运信	0.700
xing zai le huo	幸灾乐祸	0.670
xing zhang	刑杖	0.690
xing zhang li	性张力	0.700
xing zhe	行者	0.690
xing zhen	刑侦	0.680
xing zheng	行政	0.690
xing zheng	性征	0.680
xing zheng bu men	行政部门	0.670
xing zheng dan wei	行政单位	0.670
xing zheng fa	行政法	0.710
xing zheng gong shu	行政公署	0.680
xing zheng guan li	行政管理	0.680
xing zheng hui yi	行政会议	0.670
xing zheng ji guan	行政机关	0.670
xing zheng jiu ji	行政救济	0.670
xing zheng ju liu	行政拘留	0.680
xing zheng ming ling	行政命令	0.680
xing zheng qu	行政区	0.700
xing zheng qu hua	行政区划	0.670
xing zheng qu hua	行政区画	0.670
xing zheng qu hua tu	行政区划图	0.670
xing zheng qu yu	行政区域	0.670
xing zheng quan	行政权	0.700
xing zheng yuan	行政院	0.710
xing zheng yuan	行政员	0.700
xing zheng zhang guan	行政长官	0.670
xing zheng zong chu	行政总厨	0.670
xing zhi	形制	0.690
xing zhi	行止	0.690
xing zhi	兴致	0.680
xing zhi	形质	0.680
xing zhi	性质	0.680
xing zhi bo bo	兴致勃勃	0.670
xing zhi ming ti	性质命题	0.670
xing zhi xiang	性指向	0.710
xing zhi you xiao	行之有效	0.680
xing zhong hui	兴中会	0.700
xing zhou	星洲	0.690
xing zhou ri bao	星洲日报	0.670
xing zhuan	性转	0.680
xing zhuan	醒转	0.680
xing zhuang	形状	0.680
xing zhuang	性状	0.680
xing zhuang	行状	0.680
xing zhuang	行装	0.680
xing zi	性子	0.690
xing zi	杏子	0.690
xing zong	行踪	0.680
xing zou	行走	0.690
xing zuo	星座	0.690
xing zuo yun shi	星座运势	0.670
xiong	兄	0.630
xiong	匈	0.630
xiong	恟	0.630
xiong	敻	0.630
xiong	熊	0.630
xiong	芎	0.630
xiong	雄	0.630
xiong	凶	0.620
xiong	汹	0.620
xiong	胸	0.620
xiong	诇	0.620
xiong an	雄安	0.690
xiong an xin qu	雄安新区	0.670
xiong ba	胸靶	0.690
xiong ba ba	凶巴巴	0.710
xiong bao	凶暴	0.690
xiong bao	熊包	0.690
xiong bao	熊抱	0.690
xiong ben	熊本	0.690
xiong bian	雄辩	0.680
xiong bian jia	雄辩家	0.700
xiong bu	胸部	0.690
xiong cai da lve	雄才大略	0.680
xiong can	凶残	0.680
xiong cao	胸槽	0.690
xiong cheng ji	熊成基	0.710
xiong da ji	胸大肌	0.710
xiong da wu nao	胸大无脑	0.670
xiong dan	熊胆	0.680
xiong dan cao	熊胆草	0.700
xiong dang	凶党	0.680
xiong dao	凶刀	0.680
xiong di	兄弟	0.690
xiong di hui	兄弟会	0.700
xiong di jie mei	兄弟姐妹	0.680
xiong di xi qiang	兄弟阋墙	0.670
xiong duo ji shao	凶多吉少	0.680
xiong e	凶恶	0.680
xiong er shan	熊耳山	0.710
xiong fan	凶犯	0.680
xiong feng	熊蜂	0.690
xiong feng	雄蜂	0.690
xiong feng	雄风	0.680
xiong fu	凶服	0.690
xiong gu	胸骨	0.690
xiong guang	凶光	0.690
xiong hai zi	熊孩子	0.710
xiong han	凶悍	0.680
xiong hen	凶狠	0.680
xiong hou	熊猴	0.690
xiong hou	雄厚	0.690
xiong hua	胸花	0.690
xiong huai	胸怀	0.680
xiong huai tan dang	胸怀坦荡	0.670
xiong huang	凶荒	0.690
xiong huang	雄黄	0.680
xiong huang jiu	雄黄酒	0.700
xiong hun	雄浑	0.680
xiong ji	胸肌	0.690
xiong ji	雄鸡	0.680
xiong ji su	雄激素	0.710
xiong jia	胸甲	0.690
xiong jian	雄健	0.690
xiong jin	胸襟	0.690
xiong jiu jiu	雄赳赳	0.710
xiong ju	雄踞	0.690
xiong ka	胸卡	0.690
xiong kou	胸口	0.690
xiong kuan	胸宽	0.680
xiong kuang	凶狂	0.680
xiong kuo	胸廓	0.690
xiong kuo qie kai shu	胸廓切开术	0.670
xiong li	熊狸	0.690
xiong li	凶戾	0.680
xiong lu	雄鹿	0.690
xiong ma	雄马	0.680
xiong mao	熊猫	0.680
xiong mao	雄猫	0.680
xiong mao xue	熊猫血	0.700
xiong mao yan	熊猫眼	0.700
xiong mei	兄妹	0.690
xiong men	胸闷	0.680
xiong meng	凶猛	0.680
xiong mo	胸膜	0.690
xiong mo yan	胸膜炎	0.710
xiong ni	熊倪	0.690
xiong nian	凶年	0.690
xiong nu	匈奴	0.690
xiong pai	胸牌	0.690
xiong pei zi	雄配子	0.710
xiong pi	熊罴	0.680
xiong pi mao	熊皮帽	0.710
xiong pu	胸脯	0.690
xiong qi	雄起	0.690
xiong qi	凶器	0.680
xiong qi	胸鳍	0.680
xiong qian	胸前	0.690
xiong qiang	胸腔	0.690
xiong qiang	胸墙	0.680
xiong qin qi	熊亲戚	0.700
xiong qiong	芎䓖	0.640
xiong rou	胸肉	0.690
xiong ru	胸乳	0.690
xiong rui	雄蕊	0.690
xiong sang	凶丧	0.680
xiong sao	兄嫂	0.690
xiong sha	凶杀	0.680
xiong sha	凶煞	0.680
xiong sha an	凶杀案	0.700
xiong shen	凶神	0.680
xiong shen	凶身	0.680
xiong shen e sha	凶神恶煞	0.670
xiong shi	凶事	0.690
xiong shi	熊市	0.690
xiong shi	雄狮	0.680
xiong shou	凶手	0.680
xiong shou	雄兽	0.680
xiong si	凶死	0.680
xiong tai	兄台	0.680
xiong tang	胸膛	0.690
xiong ti	雄体	0.680
xiong tou	胸透	0.690
xiong tu	雄图	0.680
xiong tui	胸推	0.690
xiong tuo	雄脱	0.680
xiong wan	凶顽	0.680
xiong wei	胸围	0.680
xiong wei	雄伟	0.680
xiong wu cheng fu	胸无城府	0.670
xiong wu da zhi	胸无大志	0.670
xiong wu su wu	胸无宿物	0.670
xiong xia zi	熊瞎子	0.710
xiong xian	胸腺	0.690
xiong xian	凶嫌	0.680
xiong xian	凶险	0.680
xiong xian	雄县	0.680
xiong xian mi ding	胸腺嘧啶	0.680
xiong xiang	凶相	0.680
xiong xiang bi lu	凶相毕露	0.670
xiong xie	胸胁	0.680
xiong xin	凶信	0.690
xiong xin	雄心	0.690
xiong xin bo bo	雄心勃勃	0.680
xiong xing	雄性	0.690
xiong xing ji su	雄性激素	0.680
xiong xiong	熊熊	0.690
xiong xun	凶讯	0.680
xiong ya li	匈牙利	0.710
xiong ya li yu	匈牙利语	0.670
xiong yan	凶焰	0.690
xiong yao hu bei	熊腰虎背	0.680
xiong ye	胸噎	0.690
xiong yi	胸臆	0.690
xiong yin	胸音	0.690
xiong ying	熊鹰	0.680
xiong ying	雄鹰	0.680
xiong yong	汹涌	0.680
xiong you cheng fu	胸有城府	0.680
xiong you cheng lve	胸有成略	0.680
xiong you cheng suan	胸有成算	0.680
xiong you cheng zhu	胸有成竹	0.680
xiong you qiu he	胸有丘壑	0.680
xiong yu	匈语	0.680
xiong zhai	凶宅	0.680
xiong zhang	熊掌	0.690
xiong zhang	胸章	0.690
xiong zhang	兄长	0.680
xiong zhang	雄长	0.680
xiong zhao	凶兆	0.690
xiong zhao	胸罩	0.690
xiong zhen	胸针	0.680
xiong zhi	雄峙	0.690
xiong zhi tong	雄酯酮	0.710
xiong zhong	胸中	0.690
xiong zhong wu shu	胸中无数	0.670
xiong zhuang	雄壮	0.680
xiong zhui	胸椎	0.690
xiu	休	0.630
xiu	修	0.630
xiu	咻	0.630
xiu	嗅	0.630
xiu	宿	0.630
xiu	岫	0.630
xiu	峀	0.630
xiu	庥	0.630
xiu	朽	0.630
xiu	溴	0.630
xiu	滫	0.630
xiu	潃	0.630
xiu	珛	0.630
xiu	琇	0.630
xiu	秀	0.630
xiu	糔	0.630
xiu	羞	0.630
xiu	脩	0.630
xiu	臭	0.630
xiu	茠	0.630
xiu	袖	0.630
xiu	褎	0.630
xiu	褏	0.630
xiu	貅	0.630
xiu	髹	0.630
xiu	绣	0.620
